Make,Package,Trim,trim_extracted,Model,drive_train,body_type,Style,Rate Model,Bank,MSRP,Invoice,Formula,Buying,MatrixPackage,Year,Code,MatrixRateModel,MatrixRateStyle,Default Rebates,Nondefault Rebates,MF 12,RP 12,Live 12,MF 24,RP 24,Live 24,MF 27,RP 27,Live 27,MF 30,RP 30,Live 30,MF 33,RP 33,Live 33,MF 36,RP 36,Live 36,MF 39,RP 39,Live 39,MF 42,RP 42,Live 42,MF 48,RP 48,Live 48,Package Id,Bank Id,EndDate,MatirxRebatesSum,AISRebatesSum,Rebate1,RebateDefault1,MatrixValue1,AISValue1,Rebate2,RebateDefault2,MatrixValue2,AISValue2,Rebate3,RebateDefault3,MatrixValue3,AISValue3,Rebate4,RebateDefault4,MatrixValue4,AISValue4,Rebate5,RebateDefault5,MatrixValue5,AISValue5,Rebate6,RebateDefault6,MatrixValue6,AISValue6,Rebate7,RebateDefault7,MatrixValue7,AISValue7,Rebate8,RebateDefault8,MatrixValue8,AISValue8,Rebate9,RebateDefault9,MatrixValue9,AISValue9,Rebate10,RebateDefault10,MatrixValue10,AISValue10,Rebate11,RebateDefault11,MatrixValue11,AISValue11,Rebate12,RebateDefault12,MatrixValue12,AISValue12,Rebate13,RebateDefault13,MatrixValue13,AISValue13,package_year
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,114505.0,107189.0,0.9361075935548,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68515,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,108945.0,102018.0,0.9364174583505,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68516,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,114055.0,106771.0,0.9361360747008,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68517,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,113615.0,106361.0,0.9361527967257,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68518,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,111745.0,104622.0,0.9362566557787,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68519,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,112410.0,105241.0,0.9362245351837,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68520,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,121215.0,113429.0,0.9357670255331,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68521,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,115605.0,108212.0,0.9360494788287,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68522,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,116425.0,108975.0,0.9360103070646,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68523,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,118030.0,110467.0,0.9359230704058,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68524,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,119900.0,112207.0,0.9358381984987,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68525,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,123430.0,115489.0,0.9356639390747,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68526,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,110505.0,103469.0,0.9363286729107,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68527,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,120100.0,112393.0,0.9358284762697,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68528,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2024 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,117335.0,109821.0,0.9359611369156,-3000.0,2024 Mercedes EQS450 SUV,2024,AMGEQSV4 V4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00054,57.0,True,0.00054,55.0,True,0.00054,53.0,True,0.00054,50.0,True,0.00054,47.0,True,0.00054,45.0,True,0.00054,43.0,True,0.00054,39.0,True,68529,2,12/31/2025 12:00:00 AM,46000.0,7000.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,0.0,7000.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,18000.0,0.0,Mercedes Incentive Bonus,Y,10000.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Five Payment Loyalty Accelerator Program ,N,0.0,0.0,2024
Mercedes-Benz,2025 Mercedes EQS450 SUV,EQS450X4 4dr Wgn EQS450 4MATIC,EQS450,EQS,AWD 4MATIC,SUV,EQS450 4MATIC SUV,EQS450,Mercedes Benz Financial,114695.0,107366.0,0.9361000915471,0.0,2025 Mercedes EQS450 SUV,2025,EQS450X4 EQS 450X4,EQS SUV,EQS450X4 4dr Wgn EQS450 4MATIC,,,,,,0.00028,53.0,True,0.00028,52.0,True,0.00028,51.0,True,0.00028,49.0,True,0.00028,47.0,True,0.00028,44.0,True,0.00028,42.0,True,0.00028,37.0,True,78274,2,3/31/2025 12:00:00 AM,24500.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Mercedes Incentive Bonus,Y,7000.0,0.0,Rising Star Program ,N,0.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,,,,,,,,,,,,,,,,,2025
Mercedes-Benz,2024 Mercedes EQS580 4Matic Sedan Sedan,EQS580V4 4dr Sdn EQS580 4MATIC,EQS580,EQS,AWD 4MATIC,Sedan,EQS580 4MATIC Sedan,EQS580 4Matic Sedan,Mercedes Benz Financial,129080.0,120744.0,0.9354198946389,-4000.0,2024 Mercedes EQS580 4Matic Sedan Sedan,2024,EQS580V4 EQS 580V4,EQS,EQS580V4 4dr Sdn EQS580 4MATIC,,,,,,0.00031,55.0,True,0.00031,53.0,True,0.00031,52.0,True,0.00031,49.0,True,0.00031,47.0,True,0.00031,45.0,True,0.00031,43.0,True,0.00031,38.0,True,65757,2,12/31/2025 12:00:00 AM,34500.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,16500.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Rising Star Program ,N,0.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes EQS580 4Matic Sedan Sedan,EQS580V4 4dr Sdn EQS580 4MATIC,EQS580,EQS,AWD 4MATIC,Sedan,EQS580 4MATIC Sedan,EQS580 4Matic Sedan,Mercedes Benz Financial,130250.0,121832.0,0.9353704414587,-4000.0,2024 Mercedes EQS580 4Matic Sedan Sedan,2024,EQS580V4 EQS 580V4,EQS,EQS580V4 4dr Sdn EQS580 4MATIC,,,,,,0.00031,55.0,True,0.00031,53.0,True,0.00031,52.0,True,0.00031,49.0,True,0.00031,47.0,True,0.00031,45.0,True,0.00031,43.0,True,0.00031,38.0,True,65758,2,12/31/2025 12:00:00 AM,34500.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,16500.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Rising Star Program ,N,0.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes EQS580 4Matic Sedan Sedan,EQS580V4 4dr Sdn EQS580 4MATIC,EQS580,EQS,AWD 4MATIC,Sedan,EQS580 4MATIC Sedan,EQS580 4Matic Sedan,Mercedes Benz Financial,131040.0,122567.0,0.9353403540903,-4000.0,2024 Mercedes EQS580 4Matic Sedan Sedan,2024,EQS580V4 EQS 580V4,EQS,EQS580V4 4dr Sdn EQS580 4MATIC,,,,,,0.00031,55.0,True,0.00031,53.0,True,0.00031,52.0,True,0.00031,49.0,True,0.00031,47.0,True,0.00031,45.0,True,0.00031,43.0,True,0.00031,38.0,True,65759,2,12/31/2025 12:00:00 AM,34500.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,16500.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Rising Star Program ,N,0.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes EQS580 4Matic Sedan Sedan,EQS580V4 4dr Sdn EQS580 4MATIC,EQS580,EQS,AWD 4MATIC,Sedan,EQS580 4MATIC Sedan,EQS580 4Matic Sedan,Mercedes Benz Financial,130845.0,122385.0,0.9353433451794,-4000.0,2024 Mercedes EQS580 4Matic Sedan Sedan,2024,EQS580V4 EQS 580V4,EQS,EQS580V4 4dr Sdn EQS580 4MATIC,,,,,,0.00031,55.0,True,0.00031,53.0,True,0.00031,52.0,True,0.00031,49.0,True,0.00031,47.0,True,0.00031,45.0,True,0.00031,43.0,True,0.00031,38.0,True,65760,2,12/31/2025 12:00:00 AM,34500.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,16500.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Rising Star Program ,N,0.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,,,,,,,,,,,,,2024
Mercedes-Benz,2024 Mercedes EQS580 4Matic Sedan Sedan,EQS580V4 4dr Sdn EQS580 4MATIC,EQS580,EQS,AWD 4MATIC,Sedan,EQS580 4MATIC Sedan,EQS580 4Matic Sedan,Mercedes Benz Financial,132510.0,123934.0,0.9352803561995,-4000.0,2024 Mercedes EQS580 4Matic Sedan Sedan,2024,EQS580V4 EQS 580V4,EQS,EQS580V4 4dr Sdn EQS580 4MATIC,,,,,,0.00031,55.0,True,0.00031,53.0,True,0.00031,52.0,True,0.00031,49.0,True,0.00031,47.0,True,0.00031,45.0,True,0.00031,43.0,True,0.00031,38.0,True,65761,2,12/31/2025 12:00:00 AM,34500.0,0.0,Mercedes-Benz Lease Cash,Y,0.0,0.0,MBFS Reignite Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,Mercedes Incentive Bonus,Y,16500.0,0.0,Mercedes Lease Bonus Cash,Y,7500.0,0.0,Rising Star Program ,N,0.0,0.0,Drive Clean Rebate,N,500.0,0.0,Rising Star Program ,N,0.0,0.0,MBFS Star Loyalty Bonus Program,N,5000.0,0.0,Rising Star Program ,N,0.0,0.0,,,,,,,,,,,,,2024
